Lat,Long,ISP,Hosting,IP
41.4453,-81.6991,AT&T Corp,false,45.20.152.171
51.2672,6.8174,MYLOC,true,217.79.178.53
42.6833,23.3167,M247 Ltd,true,185.216.32.130
49.7866,6.0753,FranTech Solutions,true,104.244.74.57
52.3667,4.89454,Markus Koch,false,185.220.101.142
44.4333,26.1,FlokiNET ehf,true,185.100.87.41
52.3702,4.89517,LeaseWeb Netherlands B.V.,true,95.211.118.194
35.685,139.7514,TSSL,true,103.208.220.122
52.3818,4.89025,SURFnet bv,false,192.42.116.13
44.4333,26.1,T-Mobile Czech Republic a.s.,false,188.214.104.146
38.8339,-104.821,The Calyx Institute,false,162.247.74.200
40.7433,-74.0079,The Calyx Institute,false,162.247.73.192
44.4162,26.0407,SC Fastweb SRL,false,195.254.134.194
48.792,2.39851,Online S.A.S.,true,51.15.235.211
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.240
47.3878,8.52029,Datasource AG,true,176.10.99.200
52.3669,4.9517,Liteserver Holding B.V.,true,5.2.79.179
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.44
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.36
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,61.230.171.72
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,59.115.123.2
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,36.227.165.81
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,59.115.120.77
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,36.227.169.52
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,36.227.172.187
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,59.115.120.18
25.0478,121.5318,"Chunghwa Telecom Co., Ltd.",false,59.115.124.141
50.0765,14.5104,UPC Czech,false,46.167.244.56
50.4333,30.5167,DELTAHOST,true,176.107.187.151
48.7808,-123.7037,OVH SAS,true,51.79.53.134
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.249
-22.7158,-47.773,TELEFï¿½NICA BRASIL S.A,false,179.186.126.23
-21.8276,-48.2011,TELEFï¿½NICA BRASIL S.A,false,186.214.92.65
-21.8276,-48.2011,TELEFï¿½NICA BRASIL S.A,false,191.250.142.213
-21.8276,-48.2011,TELEFï¿½NICA BRASIL S.A,false,179.182.156.102
-22.897,-47.0444,TELEFï¿½NICA BRASIL S.A,false,191.250.248.172
-22.897,-47.0444,TELEFï¿½NICA BRASIL S.A,false,191.32.202.82
-22.897,-47.0444,TELEFï¿½NICA BRASIL S.A,false,191.250.242.81
-21.8276,-48.2011,TELEFï¿½NICA BRASIL S.A,false,179.183.167.85
-22.7158,-47.773,TELEFï¿½NICA BRASIL S.A,false,191.34.120.22
-21.8276,-48.2011,TELEFï¿½NICA BRASIL S.A,false,191.250.247.46
-12.9901,-38.4889,TELEFï¿½NICA BRASIL S.A,false,177.133.175.215
-22.2635,-49.1364,TELEFï¿½NICA BRASIL S.A,false,186.214.6.91
-22.897,-47.0444,TELEFï¿½NICA BRASIL S.A,false,191.32.201.25
-21.8276,-48.2011,TELEFï¿½NICA BRASIL S.A,false,186.214.95.32
-22.7158,-47.773,TELEFï¿½NICA BRASIL S.A,false,177.18.193.25
-22.897,-47.0444,TELEFï¿½NICA BRASIL S.A,false,186.214.1.77
-22.7158,-47.773,TELEFï¿½NICA BRASIL S.A,false,191.34.196.66
-22.9329,-47.0738,TELEFï¿½NICA BRASIL S.A,false,177.157.255.108
-22.897,-47.0444,TELEFï¿½NICA BRASIL S.A,false,191.34.119.178
-23.627,-46.635,TELEFï¿½NICA BRASIL S.A,false,191.250.245.243
-22.9056,-47.0608,TELEFï¿½NICA BRASIL S.A,false,179.178.79.180
-22.897,-47.0444,TELEFï¿½NICA BRASIL S.A,false,179.182.159.139
-22.7158,-47.773,TELEFï¿½NICA BRASIL S.A,false,191.251.187.142
-22.7158,-47.773,TELEFï¿½NICA BRASIL S.A,false,191.251.186.4
1.32123,103.695,"DigitalOcean, LLC",true,128.199.213.157
40.7533,-73.9754,Overkill Interbuzz LLC,false,208.68.4.129
47.3878,8.52029,Datasource AG,true,176.10.99.200
1.35208,103.82,"Linode, LLC",true,139.162.7.42
47.6036,-122.336,Emerald Onion,true,23.129.64.196
41.4819,14.0402,Armada WAN2,false,185.56.171.94
22.431,114.197,HKBN Enterprise Solutions HK Limited,false,103.234.220.197
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.249
49.7662,-97.1637,Hextet Systems,true,192.160.102.169
49.405,11.1617,Contabo GmbH,true,173.212.231.228
48.5734,7.75211,OVH SAS,true,164.132.9.199
52.3818,4.89025,SURFnet bv,false,192.42.116.26
47.6036,-122.336,Emerald Onion,true,23.129.64.210
52.3667,4.89454,Markus Koch,false,185.220.101.13
47.6036,-122.336,Emerald Onion,true,23.129.64.193
60.1699,24.9384,Flokinet Ltd,true,37.228.129.2
48.8607,2.3281,31173 Services AB,true,193.32.126.162
59.9139,10.7522,Modirum Mdpay OU,false,185.42.170.203
60.152,24.8876,FlokiNET ehf,true,185.100.86.154
44.4333,26.1,FlokiNET ehf,true,185.100.87.41
52.3818,4.89025,SURFnet bv,false,192.42.116.22
48.8714,2.32131,Online S.A.S.,true,163.172.41.228
52.3667,4.89454,Markus Koch,false,185.220.101.137
50.0996,8.63573,LeaseWeb DE,true,46.165.245.154
52.5521,13.4103,"TU Berlin, campus network",false,130.149.80.199
50.1049,8.6295,31173 Services AB,true,185.213.155.169
47.0056,28.8575,Alexhost SRL,true,176.123.6.10
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.242
44.4333,26.1,FlokiNET ehf,true,185.100.87.206
49.7866,6.0753,FranTech Solutions,true,104.244.78.233
49.982,36.2566,ITL LLC,true,217.12.223.227
60.152,24.8876,FlokiNET ehf,true,185.100.86.128
31.5447,-100.518,Quintex Alliance Consulting,false,199.249.230.123
52.3667,4.89454,Markus Koch,false,185.220.101.143
31.5447,-100.518,Quintex Alliance Consulting,false,199.249.230.120
45.4654,9.18592,OVH SAS,true,149.202.238.204
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.170.88
46.0929,21.6925,Netaction Telecom Srl-d,false,89.34.27.48
31.5447,-100.518,Quintex Alliance Consulting,false,199.249.230.106
31.5447,-100.518,Quintex Alliance Consulting,false,199.249.230.108
52.3818,4.89025,SURFnet bv,false,192.42.116.24
8.98238,-79.5199,OVH Hosting,true,198.50.128.237
48.792,2.39851,Online S.A.S.,true,51.15.177.65
40.7433,-74.0079,The Calyx Institute,false,162.247.74.206
50.6916,3.20026,OVH SAS,true,51.255.45.144
59.8457,10.7823,Get AS,false,84.209.139.0
52.3667,4.89454,Markus Koch,false,185.220.101.11
36.1697,-115.1236,FranTech Solutions,true,209.141.50.178
52.3818,4.89025,SURFnet bv,false,192.42.116.20
21.0278,105.834,VietNam Post and Telecom Corporation,false,123.30.128.138
40.7433,-74.0079,The Calyx Institute,false,185.220.103.7
40.7126,-74.0066,"WestHost, Inc.",true,173.244.209.5
47.6036,-122.336,Emerald Onion,true,23.129.64.216
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.254
50.3986,8.07958,OVH SAS,true,51.75.144.43
47.4093,8.54488,Nine Internet Solutions AG,true,94.230.208.147
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.252
52.3006,4.9479,"DigitalOcean, LLC",true,37.139.8.104
49.7866,6.0753,FranTech Solutions,true,104.244.72.99
52.3759,4.8975,HostHatch,true,31.220.4.122
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.240
52.2254,21.0489,OVH SAS,true,51.68.139.151
9.9333,-84.0833,Data Miners S.A. ( Racknation.cr ),true,143.202.161.75
49.7866,6.0753,FranTech Solutions,true,104.244.74.97
44.418,26.1691,FlokiNET ehf,true,185.100.85.61
40.4165,-3.7026,M247 Ltd,true,195.206.107.147
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.174.198
34.0494,-118.2641,QuadraNet Enterprises LLC,true,67.215.255.140
52.3702,4.89517,Liteserver Holding B.V.,true,5.2.72.113
52.3667,4.89454,Markus Koch,false,185.220.101.17
38.8339,-104.821,Emerald Onion,true,23.129.64.204
33.0123,-96.6831,"Majestic Hosting Solutions, LLC",true,38.68.37.77
52.3818,4.89025,SURFnet bv,false,192.42.116.14
38.8339,-104.821,Quintex Alliance Consulting,false,199.249.230.64
45.4805,-75.6394,OVH Hosting,true,51.161.43.235
35.685,139.7514,TSSL,true,103.208.220.226
47.6036,-122.336,Emerald Onion,true,23.129.64.202
37.4759,126.884,EHOSTICT,true,180.150.226.99
48.8175,2.3167,Aquaray Provider - FR,true,95.128.43.164
48.7034,18.917,"SWAN, a.s.",false,85.248.227.165
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.250
48.5734,7.75211,OVH SAS,true,164.132.51.91
51.8346,5.88647,XTDNET-AMS,false,193.110.157.151
-22.9201,-43.3307,DataCorpore Serviços e Representações,false,189.84.21.44
45.3161,-73.8736,OVH Hosting,true,144.217.60.211
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.31
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.23
45.5029,-73.5723,OVH SAS,true,51.79.86.180
55.9878,37.2261,LLC Baxet,false,45.140.170.187
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.45
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.37
46.948,7.44745,UA VPS LLC,false,185.222.202.104
45.5029,-73.5723,OVH SAS,true,198.50.158.140
3.14775,101.715,VPSMALAYSIA2,true,103.75.190.11
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.253
47.6036,-122.336,Emerald Onion,true,23.129.64.187
51.6906,5.2755,NFOrce Entertainment BV,true,77.247.181.162
45.3161,-73.8736,OVH SAS,true,144.217.7.33
44.4597,25.9805,SC CH-NET SRL,false,93.115.241.194
46.0929,21.6925,Netaction Telecom Srl-d,false,89.34.27.49
52.3818,4.89025,SURFnet bv,false,192.42.116.16
38.8339,-104.821,Emerald Onion,true,23.129.64.201
49.7866,6.0753,FranTech Solutions,true,104.244.77.199
4.6493,-74.0617,IFX Corporation,false,181.119.30.26
47.3667,8.55,SWITCH,false,195.176.3.24
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.174.14
-32.5833,-69.3333,"Level 3 Communications, Inc.",false,190.216.2.136
45.4642,9.18998,Tiscali Italia SpA,false,94.32.66.15
59.3293,18.0686,IP-Only Networks AB,false,62.102.148.68
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.252
43.5995,1.4332,Tetaneutral.net,false,89.234.157.254
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.174.68
50.9729,11.0277,Keyweb AG IP Network,true,87.118.116.12
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.174.196
52.3818,4.89025,SURFnet bv,false,192.42.116.15
1.32123,103.695,"DigitalOcean, LLC",true,128.199.149.82
31.5447,-100.518,Quintex Alliance Consulting,false,199.249.230.80
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.251
47.3878,8.52029,Datasource AG,true,176.10.99.200
50.9871,2.12554,OVH SAS,true,51.38.233.93
47.6036,-122.336,Emerald Onion,true,23.129.64.211
59.7468,18.6853,DFRI,false,171.25.193.20
51.6906,5.2755,NFOrce Entertainment BV,true,77.247.181.162
36.1697,-115.1236,FranTech Solutions,true,209.141.54.195
21.0278,105.834,VIETEL,true,171.244.33.189
49.7662,-97.1637,Hextet Systems,true,192.160.102.168
48.2369,38.2082,FOP Kazakov Oleksandr Oleksandrovich,false,91.203.145.116
47.6036,-122.336,Emerald Onion,true,23.129.64.188
60.152,24.8876,FlokiNET ehf,true,185.100.86.182
52.3667,4.89454,Markus Koch,false,185.220.101.6
50.0765,14.5104,ITL-Bulgaria Ltd.,true,195.123.246.77
62.2449,25.7405,TNNet Oy,false,89.236.112.100
62.2449,25.7405,TNNet Oy,false,89.236.112.99
52.2488,21.0024,OVH SAS,true,51.77.39.255
40.7433,-74.0079,The Calyx Institute,false,185.220.103.5
50.9871,2.12554,OVH SAS,true,79.137.79.167
47.6036,-122.336,Emerald Onion,true,23.129.64.203
48.15,11.5833,COLT Technology Services Group Limited,false,213.61.215.54
52.3818,4.89025,SURFnet bv,false,192.42.116.28
30.0914,31.2543,CityNet Host,true,41.77.137.114
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.175.148.224
47.6036,-122.336,Emerald Onion,true,23.129.64.194
50.0855,14.4452,Trustica network,false,91.146.121.3
48.8534,2.3488,Liazo main network,false,178.20.55.16
59.3293,18.0686,Inter Connects Inc,true,151.237.185.110
50.0263,10.5158,F3 Netze e.V.,false,185.220.100.245
41.0854,-111.9682,"XMission, L.C.",false,166.70.207.2
52.3667,4.89454,Markus Koch,false,185.220.101.213
50.383,8.0611,OVH SAS,true,51.89.23.74
37.5625,-122.0004,"Linode, LLC",true,45.79.73.22
52.3818,4.89025,SURFnet bv,false,192.42.116.25
47.6036,-122.336,Emerald Onion,true,23.129.64.180
51.2705,6.8144,myLoc managed IT AG,true,89.163.143.8
52.3667,4.89454,Markus Koch,false,185.220.101.141
47.9173,106.9177,gemnet sub network,false,180.149.125.139
36.1697,-115.1236,FranTech Solutions,true,209.141.38.43
52.3667,4.89454,Markus Koch,false,185.220.101.148
64.1265,-21.8174,Advania Island ehf,true,82.221.141.96
49.982,36.2566,ITL-DERGACHI,true,217.12.221.131
50.6916,3.20026,OVH SAS,true,137.74.169.241
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.174.211
50.4544,30.4745,Epinatura LLC,false,193.218.118.140
40.9871,28.8327,CityNet Telekom,false,185.65.206.154
-33.0081,-71.5197,VTR BANDA ANCHA S.A.,false,190.45.6.196
10.823,106.6296,Viettel Corporation,true,125.212.241.131
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.170.23
47.3667,8.55,SWITCH,false,195.176.3.24
-6.84196,106.725,PT Cloud Hosting Indonesia,true,103.28.52.93
60.1719,24.9347,Hetzner Online GmbH,true,95.216.145.1
30.0914,31.2543,CityNet Host,true,41.77.136.114
35.9108,-79.0526,University of North Carolina at Chapel Hill,false,204.85.191.9
-20.2234,-70.1456,Entel Chile S.A.,false,164.77.133.220
45.3161,-73.8736,OVH Hosting,true,144.217.60.211
47.6036,-122.336,Emerald Onion,true,23.129.64.185
52.3667,4.89454,Markus Koch,false,185.220.101.136
57.6465,13.0692,Telenor Sverige AB,false,46.194.0.19
57.6099,12.0511,Telenor Sverige AB,false,46.194.165.245
57.186,14.04,Telenor Sverige AB,false,46.194.143.138
57.7815,14.1562,Telenor Sverige AB,false,46.194.140.109
57.7072,11.9668,Telenor Sverige AB,false,46.194.63.179
57.6667,13.4333,Telenor Sverige AB,false,178.29.244.178
34.6602,-86.7292,"Comcast Cable Communications, LLC",false,50.254.218.37
59.8457,10.7823,Blix Solutions,false,185.35.202.222
51.5164,-0.093,in COV,true,185.113.128.30
42.17,-71.3651,Verizon Communications,false,71.174.105.126
49.7866,6.0753,FranTech Solutions,true,104.244.72.115
62.1039,77.4754,Cjsc the First,true,62.109.10.150
44.418,26.1691,M247 Ltd,true,83.97.20.245
44.418,26.1691,M247 Ltd,true,83.97.20.99
44.418,26.1691,M247 Ltd,true,83.97.20.98
44.418,26.1691,M247 Ltd,true,83.97.20.100
44.418,26.1691,M247 Ltd,true,83.97.20.101
50.4333,30.5167,DELTAHOST,true,176.107.179.147
52.3759,4.8975,Online S.A.S.,true,51.15.106.64
51.2667,7.1833,1&1 Versatel Deutschland GmbH,false,83.135.195.75
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.84.115
51.2446,7.1655,1&1 Versatel Deutschland GmbH,false,87.123.68.244
51.1498,7.3447,1&1 Versatel Deutschland GmbH,false,109.250.158.210
51.2652,7.1303,1&1 Versatel Deutschland GmbH,false,109.250.155.254
51.2603,7.1518,1&1 Versatel Deutschland GmbH,false,89.246.118.14
51.2667,7.1833,1&1 Versatel Deutschland GmbH,false,109.250.147.244
51.1882,7.0734,1&1 Versatel Deutschland GmbH,false,87.123.66.139
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.85.217
51.2732,7.235,1&1 Versatel Deutschland GmbH,false,87.123.75.115
50.9891,7.129,1&1 Versatel Deutschland GmbH,false,87.123.76.88
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.34.91
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.34.30
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.81.168
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.81.113
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.203.122
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.196.177
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.41.162
51.1707,7.0742,1&1 Versatel Deutschland GmbH,false,87.123.78.39
51.1967,6.7742,1&1 Versatel Deutschland GmbH,false,87.123.44.193
50.9862,7.1087,1&1 Versatel Deutschland GmbH,false,83.135.195.23
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.193.58
51.1068,6.9529,1&1 Versatel Deutschland GmbH,false,89.245.93.31
50.8796,7.0821,1&1 Versatel Deutschland GmbH,false,87.123.47.219
51.1729,7.095,1&1 Versatel Deutschland GmbH,false,89.245.89.109
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.83.9
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.41.208
51.1967,6.7742,1&1 Versatel Deutschland GmbH,false,87.123.44.195
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.197.43
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.40.66
51.2603,7.1518,1&1 Versatel Deutschland GmbH,false,89.246.118.196
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.85.78
51.2878,7.194,1&1 Versatel Deutschland GmbH,false,87.123.71.84
51.1507,7.0572,1&1 Versatel Deutschland GmbH,false,87.123.45.225
51.2667,7.1833,1&1 Versatel Deutschland GmbH,false,87.123.75.251
51.1068,6.9529,1&1 Versatel Deutschland GmbH,false,89.245.92.132
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.80.254
51.4645,7.1418,1&1 Versatel Deutschland GmbH,false,87.123.77.104
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.207.254
51.1068,6.9529,1&1 Versatel Deutschland GmbH,false,89.245.92.88
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.83.237
51.1729,7.095,1&1 Versatel Deutschland GmbH,false,89.245.88.185
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.41.211
51.1882,7.0734,1&1 Versatel Deutschland GmbH,false,87.123.66.200
51.088,6.8845,1&1 Versatel Deutschland GmbH,false,87.123.65.173
50.8796,7.0821,1&1 Versatel Deutschland GmbH,false,87.123.47.183
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.82.13
50.9301,6.9544,1&1 Versatel Deutschland GmbH,false,87.123.46.201
51.1811,7.2171,1&1 Versatel Deutschland GmbH,false,87.123.33.147
51.2603,7.1518,1&1 Versatel Deutschland GmbH,false,89.246.116.88
51.2667,7.1833,1&1 Versatel Deutschland GmbH,false,87.123.73.106
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.207.143
51.4645,7.1418,1&1 Versatel Deutschland GmbH,false,87.123.42.82
51.1882,7.0734,1&1 Versatel Deutschland GmbH,false,87.123.67.102
51.1811,7.2171,1&1 Versatel Deutschland GmbH,false,87.123.32.177
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.192.126
51.2603,7.1518,1&1 Versatel Deutschland GmbH,false,89.246.116.128
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.86.74
51.1729,7.095,1&1 Versatel Deutschland GmbH,false,89.245.91.250
51.4635,7.1626,1&1 Versatel Deutschland GmbH,false,87.123.43.79
51.1498,7.3447,1&1 Versatel Deutschland GmbH,false,109.250.158.112
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.41.212
51.2667,7.1833,1&1 Versatel Deutschland GmbH,false,87.123.75.66
51.2603,7.1518,1&1 Versatel Deutschland GmbH,false,89.246.116.188
50.9891,7.129,1&1 Versatel Deutschland GmbH,false,87.123.76.52
51.1068,6.9529,1&1 Versatel Deutschland GmbH,false,89.245.92.4
51.1507,7.0572,1&1 Versatel Deutschland GmbH,false,87.123.44.171
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.205.62
51.4645,7.1418,1&1 Versatel Deutschland GmbH,false,87.123.77.82
51.1068,6.9529,1&1 Versatel Deutschland GmbH,false,87.123.70.148
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.85.163
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.200.107
51.1707,7.0742,1&1 Versatel Deutschland GmbH,false,87.123.78.200
51.1811,7.2171,1&1 Versatel Deutschland GmbH,false,87.123.34.13
51.1811,7.2171,1&1 Versatel Deutschland GmbH,false,87.123.37.119
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.207.99
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.82.192
51.1775,7.1661,1&1 Versatel Deutschland GmbH,false,87.123.40.238
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.203.61
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.204.72
51.2878,7.194,1&1 Versatel Deutschland GmbH,false,87.123.71.1
51.2667,7.1833,1&1 Versatel Deutschland GmbH,false,87.123.75.135
51.1811,7.2171,1&1 Versatel Deutschland GmbH,false,87.123.36.217
51.1707,7.0742,1&1 Versatel Deutschland GmbH,false,87.123.79.121
51.1882,7.0734,1&1 Versatel Deutschland GmbH,false,87.123.67.99
51.1068,6.9529,1&1 Versatel Deutschland GmbH,false,87.123.70.133
50.9697,7.005,1&1 Versatel Deutschland GmbH,false,109.250.145.16
51.1802,7.1872,1&1 Versatel Deutschland GmbH,false,89.245.85.178
51.088,6.8845,1&1 Versatel Deutschland GmbH,false,87.123.65.12
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.201.1
51.2189,7.0602,1&1 Versatel Deutschland GmbH,false,83.135.205.41
51.1507,7.0572,1&1 Versatel Deutschland GmbH,false,87.123.44.57
50.9862,7.1087,1&1 Versatel Deutschland GmbH,false,83.135.195.14
51.2667,7.1833,1&1 Versatel Deutschland GmbH,false,87.123.73.3
51.1507,7.0572,1&1 Versatel Deutschland GmbH,false,87.123.45.252
51.1811,7.2171,1&1 Versatel Deutschland GmbH,false,87.123.39.107
51.1707,7.0742,1&1 Versatel Deutschland GmbH,false,87.123.78.64
50.4544,30.4745,Epinatura LLC,false,193.218.118.160
49.7865,6.08994,FranTech Solutions,true,107.189.10.93
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.47
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.39
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.48
48.1946,16.3684,Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH,false,109.70.100.40
47.0056,28.8575,Alexhost SRL,true,176.123.5.250
42.6531,24.7577,Tamatiya EOOD,true,79.124.60.174
59.9162,10.8465,SERVETHEWORLD,true,217.170.206.138
52.3667,4.89454,Markus Koch,false,185.220.101.2
59.9162,10.8465,SERVETHEWORLD,true,217.170.206.146
59.9162,10.8465,SERVETHEWORLD,true,217.170.205.14
40.7038,-74.0138,FranTech Solutions,true,199.195.250.77
48.7034,18.917,"SWAN, a.s.",false,85.248.227.163
51.6906,5.2755,NFOrce Entertainment BV,true,77.247.181.165
49.7866,6.0753,FranTech Solutions,true,104.244.73.126
51.6906,5.2755,NFOrce Entertainment BV,true,77.247.181.165
50.9871,2.12554,OVH SAS,true,51.254.143.96
51.4929,0.220802,OVH SAS,true,51.77.108.33
52.3667,4.89454,Amarutu Technology Ltd. Network,true,31.220.2.100
52.3667,4.89454,Amarutu Technology Ltd. Network,true,31.220.2.132
47.1584,27.6014,RCS & RDS,false,5.2.188.23
52.3667,4.89454,Markus Koch,false,185.220.101.132
52.3667,4.89454,Markus Koch,false,185.220.101.196
52.3667,4.89454,Markus Koch,false,185.220.101.132
52.3667,4.89454,Markus Koch,false,185.220.101.213
42.6643,23.2811,Neterra VPS.BG IP,false,87.120.254.105
52.3667,4.89454,Markus Koch,false,185.220.101.214
40.8229,-74.4592,"Linode, LLC",true,66.175.208.248
52.3667,4.89454,Amarutu Technology Ltd. Network,true,31.220.2.131
52.3667,4.89454,Markus Koch,false,185.220.101.195
52.3667,4.89454,Markus Koch,false,185.220.101.203
32.7787,-96.8217,"Linode, LLC",true,104.200.20.46
52.3667,4.89454,Amarutu Technology Ltd. Network,true,31.220.2.134
52.3667,4.89454,Markus Koch,false,185.220.101.207
52.3667,4.89454,Markus Koch,false,185.220.101.147
52.3667,4.89454,Markus Koch,false,185.220.101.205
52.3667,4.89454,Markus Koch,false,185.220.101.131
52.3667,4.89454,Markus Koch,false,185.220.101.139
42.6643,23.2811,Neterra VPS.BG IP,false,87.120.254.114
52.3667,4.89454,Markus Koch,false,185.220.101.212
52.3667,4.89454,Markus Koch,false,185.220.101.204
52.3667,4.89454,Markus Koch,false,185.220.101.206
52.3667,4.89454,Markus Koch,false,185.220.101.198
52.3667,4.89454,Markus Koch,false,185.220.101.196
42.6833,23.3167,EstNOC OY,false,195.80.151.30
52.3667,4.89454,Markus Koch,false,185.220.101.140
52.3667,4.89454,Markus Koch,false,185.220.101.145
52.3667,4.89454,Markus Koch,false,185.220.101.138
52.3667,4.89454,Markus Koch,false,185.220.101.214
52.3667,4.89454,Markus Koch,false,185.220.101.197
52.3667,4.89454,Markus Koch,false,185.220.101.10
52.3667,4.89454,Markus Koch,false,185.220.101.145
40.7265,-74.1782,"Linode, LLC",true,45.79.157.103
52.2254,21.0489,OVH SAS,true,51.75.52.118
44.4333,26.1,FlokiNET ehf,true,185.100.87.242
44.4333,26.1,FlokiNET ehf,true,185.100.87.243
44.4333,26.1,FlokiNET ehf,true,185.100.87.244
44.4333,26.1,FlokiNET ehf,true,185.100.87.240
44.4333,26.1,FlokiNET ehf,true,185.100.87.241
49.7866,6.0753,FranTech Solutions,true,104.244.73.193
47.0056,28.8575,I.C.S. Trabia-Network S.R.L.,true,178.17.170.13
50.4544,30.4745,Epinatura LLC,false,193.218.118.30
44.4333,26.1,FlokiNET ehf,true,185.100.87.251
47.3769,8.54169,Private Layer INC,true,185.12.45.116
47.3769,8.54169,Private Layer INC,true,185.12.45.114
47.3769,8.54169,Private Layer INC,true,185.12.45.115
47.3769,8.54169,Private Layer INC,true,185.12.45.118
47.3769,8.54169,Private Layer INC,true,185.12.45.117
47.3769,8.54169,Private Layer INC,true,46.19.141.82
47.3769,8.54169,Private Layer INC,true,46.19.141.85
47.3769,8.54169,Private Layer INC,true,46.19.141.84
47.3769,8.54169,Private Layer INC,true,46.19.141.86
47.3769,8.54169,Private Layer INC,true,46.19.141.83
47.4624,8.39012,Private Layer INC,true,81.17.16.147
47.3769,8.54169,Private Layer INC,true,81.17.16.150
47.3769,8.54169,Private Layer INC,true,81.17.16.149
47.3769,8.54169,Private Layer INC,true,81.17.16.148
